currentTime,core0Usage(%),core1Usage(%),core2Usage(%),core3Usage(%),totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalExt4Partition,usedExt4Partition,freeExt4Partition,percentageExt4Partition(%),totalBootPartition,usedBootPartition,freeBootPartition,percentageBootPartition(%),total_IO_read,total_IO_write
2021-07-06 17:10:34.324715,1.6,2.8,3.3,12.1,50.0,3979698176,2671480832,1190203392,32.9,73412608,1365422080,104853504,104853504,0,0.0,15379681280,13012078592,1690865664,88.5,264289280,30773248,233516032,11.6,1336157696,84768768
2021-07-06 17:11:34.407650,2.3,2.4,2.7,1.6,40.0,3979698176,2668830720,1192857600,32.9,73428992,1365417984,104853504,104853504,0,0.0,15379681280,13012078592,1690865664,88.5,264289280,30773248,233516032,11.6,1336157696,84809728
2021-07-06 17:12:34.475472,6.0,14.7,24.5,78.6,50.0,3979698176,2663227392,1192722432,33.1,73510912,1371181056,104853504,104853504,0,0.0,15379681280,13012115456,1690828800,88.5,264289280,30773248,233516032,11.6,1336165888,85080064
2021-07-06 17:13:34.543896,6.6,19.1,29.6,100.0,50.0,3979698176,2662936576,1193017344,33.1,73601024,1371226112,104853504,104853504,0,0.0,15379681280,13012160512,1690783744,88.5,264289280,30773248,233516032,11.6,1336165888,85415936
2021-07-06 17:14:34.615597,6.6,19.2,29.8,100.0,100.0,3979698176,2662854656,1192591360,33.1,73711616,1371869184,104853504,104853504,0,0.0,15379681280,13012213760,1690730496,88.5,264289280,30773248,233516032,11.6,1336165888,85805056
2021-07-06 17:15:34.683666,6.9,19.0,29.8,100.0,66.7,3979698176,2662486016,1192947712,33.1,73818112,1371996160,104853504,104853504,0,0.0,15379681280,13012267008,1690677248,88.5,264289280,30773248,233516032,11.6,1336165888,86218752
2021-07-06 17:16:34.748280,6.8,19.2,29.7,100.0,50.0,3979698176,2662883328,1192501248,33.1,73924608,1371996160,104853504,104853504,0,0.0,15379681280,13012316160,1690628096,88.5,264289280,30773248,233516032,11.6,1336165888,86624256
2021-07-06 17:17:34.817778,6.7,19.1,29.7,100.0,50.0,3979698176,2660925440,1193418752,33.1,74031104,1373179904,104853504,104853504,0,0.0,15379681280,13012357120,1690587136,88.5,264289280,30773248,233516032,11.6,1336256000,87246848
2021-07-06 17:18:34.883336,6.9,19.0,29.9,100.0,50.0,3979698176,2660786176,1193533440,33.1,74137600,1373265920,104853504,104853504,0,0.0,15379681280,13012402176,1690542080,88.5,264289280,30773248,233516032,11.6,1336256000,87635968
2021-07-06 17:19:34.944013,6.9,18.9,30.0,100.0,50.0,3979698176,2660986880,1193349120,33.1,74244096,1373310976,104853504,104853504,0,0.0,15379681280,13012443136,1690501120,88.5,264289280,30773248,233516032,11.6,1336256000,88049664
2021-07-06 17:20:35.013900,12.4,18.9,24.5,100.0,75.0,3979698176,2660823040,1193517056,33.1,74342400,1373376512,104853504,104853504,0,0.0,15379681280,13012492288,1690451968,88.5,264289280,30773248,233516032,11.6,1336256000,88389632
2021-07-06 17:21:35.089574,30.7,19.6,6.3,100.0,75.0,3979698176,2660032512,1193717760,33.2,74448896,1374035968,104853504,104853504,0,0.0,15379681280,13012549632,1690394624,88.5,264289280,30773248,233516032,11.6,1336256000,88782848
2021-07-06 17:22:35.144047,30.6,19.7,6.2,100.0,0.0,3979698176,2659627008,1194135552,33.2,74555392,1374085120,104853504,104853504,0,0.0,15379681280,13012598784,1690345472,88.5,264289280,30773248,233516032,11.6,1336256000,89176064
2021-07-06 17:23:35.211618,30.3,19.6,6.4,100.0,66.7,3979698176,2659631104,1194147840,33.2,74657792,1374138368,104853504,104853504,0,0.0,15379681280,13012647936,1690296320,88.5,264289280,30773248,233516032,11.6,1336256000,89548800
2021-07-06 17:24:35.283662,30.1,19.5,6.3,100.0,66.7,3979698176,2659999744,1193795584,33.2,74747904,1374126080,104853504,104853504,0,0.0,15379681280,13012680704,1690263552,88.5,264289280,30773248,233516032,11.6,1336264192,89896960
2021-07-06 17:25:35.353148,30.3,19.5,6.3,100.0,66.7,3979698176,2659561472,1195233280,33.2,74846208,1373130752,104853504,104853504,0,0.0,15379681280,13012733952,1690210304,88.5,264289280,30773248,233516032,11.6,1336264192,90277888
2021-07-06 17:26:35.421981,30.3,19.5,6.2,100.0,66.7,3979698176,2659852288,1193906176,33.2,74944512,1374236672,104853504,104853504,0,0.0,15379681280,13012783104,1690161152,88.5,264289280,30773248,233516032,11.6,1336264192,90654720
2021-07-06 17:27:35.491293,30.5,19.4,6.3,100.0,66.7,3979698176,2660065280,1193709568,33.2,75034624,1374285824,104853504,104853504,0,0.0,15379681280,13012832256,1690112000,88.5,264289280,30773248,233516032,11.6,1336264192,91015168
2021-07-06 17:28:35.561689,30.4,19.8,6.4,100.0,50.0,3979698176,2659590144,1194201088,33.2,75132928,1374396416,104853504,104853504,0,0.0,15379681280,13012885504,1690058752,88.5,264289280,30773248,233516032,11.6,1336264192,91396096
2021-07-06 17:29:35.631407,30.4,19.7,6.5,100.0,66.7,3979698176,2659643392,1194098688,33.2,75231232,1374449664,104853504,104853504,0,0.0,15379681280,13012926464,1690017792,88.5,264289280,30773248,233516032,11.6,1336264192,91748352
2021-07-06 17:30:35.701389,30.4,19.6,6.1,100.0,0.0,3979698176,2659852288,1193902080,33.2,75321344,1374507008,104853504,104853504,0,0.0,15379681280,13012979712,1689964544,88.5,264289280,30773248,233516032,11.6,1336264192,92100608
2021-07-06 17:31:35.777735,30.6,19.8,6.5,100.0,75.0,3979698176,2659627008,1194143744,33.2,75419648,1374490624,104853504,104853504,0,0.0,15379681280,13013016576,1689927680,88.5,264289280,30773248,233516032,11.6,1336264192,92489728
2021-07-06 17:32:35.847281,30.5,15.9,10.2,100.0,66.7,3979698176,2659803136,1193979904,33.2,75517952,1374474240,104853504,104853504,0,0.0,15379681280,13013057536,1689886720,88.5,264289280,30773248,233516032,11.6,1336264192,92862464
2021-07-06 17:33:35.915309,30.7,15.9,10.0,100.0,66.7,3979698176,2659934208,1193803776,33.2,75616256,1374527488,104853504,104853504,0,0.0,15379681280,13013102592,1689841664,88.5,264289280,30773248,233516032,11.6,1336264192,93231104
2021-07-06 17:34:35.943552,30.5,16.0,10.0,100.0,75.0,3979698176,2659827712,1193922560,33.2,75706368,1374576640,104853504,104853504,0,0.0,15379681280,13013147648,1689796608,88.5,264289280,30773248,233516032,11.6,1336264192,93534208
2021-07-06 17:35:36.011289,30.5,15.7,9.8,100.0,66.7,3979698176,2659831808,1193934848,33.2,75804672,1374691328,104853504,104853504,0,0.0,15379681280,13013204992,1689739264,88.5,264289280,30773248,233516032,11.6,1336264192,93927424
2021-07-06 17:36:36.043326,30.6,16.1,10.0,100.0,66.7,3979698176,2659946496,1193832448,33.2,75902976,1374744576,104853504,104853504,0,0.0,15379681280,13013254144,1689690112,88.5,264289280,30773248,233516032,11.6,1336264192,94312448
2021-07-06 17:37:36.112715,30.3,16.0,10.0,100.0,50.0,3979698176,2660155392,1193578496,33.2,75993088,1374793728,104853504,104853504,0,0.0,15379681280,13013299200,1689645056,88.5,264289280,30773248,233516032,11.6,1336264192,94640128
2021-07-06 17:38:36.143931,30.8,15.9,10.0,100.0,0.0,3979698176,2660020224,1193725952,33.2,76091392,1374789632,104853504,104853504,0,0.0,15379681280,13013348352,1689595904,88.5,264289280,30773248,233516032,11.6,1336264192,95025152
2021-07-06 17:39:36.214930,30.6,15.8,9.8,100.0,100.0,3979698176,2660102144,1194708992,33.2,76189696,1373786112,104853504,104853504,0,0.0,15379681280,13013393408,1689550848,88.5,264289280,30773248,233516032,11.6,1336264192,95381504
2021-07-06 17:40:36.283255,30.3,16.1,10.1,100.0,50.0,3979698176,2660315136,1193455616,33.2,76279808,1374892032,104853504,104853504,0,0.0,15379681280,13013442560,1689501696,88.5,264289280,30773248,233516032,11.6,1336264192,95721472
2021-07-06 17:41:36.343300,30.5,16.1,10.1,100.0,66.7,3979698176,2660196352,1193590784,33.2,76378112,1374941184,104853504,104853504,0,0.0,15379681280,13013491712,1689452544,88.5,264289280,30773248,233516032,11.6,1336264192,96090112
2021-07-06 17:42:36.412704,30.8,15.9,9.8,100.0,66.7,3979698176,2660139008,1193598976,33.2,76476416,1375059968,104853504,104853504,0,0.0,15379681280,13013544960,1689399296,88.5,264289280,30773248,233516032,11.6,1336264192,96466944
