currentTime,core0Usage(%),core1Usage(%),core2Usage(%),core3Usage(%),totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalExt4Partition,usedExt4Partition,freeExt4Partition,percentageExt4Partition(%),totalBootPartition,usedBootPartition,freeBootPartition,percentageBootPartition(%),total_IO_read,total_IO_write
2021-07-07 17:48:27.141666,3.0,6.9,5.5,2.6,40.0,3979698176,3370917888,493002752,15.3,52609024,1720913920,104853504,104853504,0,0.0,15379681280,10889719808,3813224448,74.1,264289280,30773248,233516032,11.6,1157741056,535763968
2021-07-07 17:49:27.169225,3.4,2.3,2.8,1.9,50.0,3979698176,3338510336,518799360,16.1,52625408,1727680512,104853504,104853504,0,0.0,15379681280,10889719808,3813224448,74.1,264289280,30773248,233516032,11.6,1157749248,535804928
2021-07-07 17:50:27.253361,18.4,24.0,11.8,27.1,66.7,3979698176,3268317184,590921728,17.9,52686848,1735077888,104853504,104853504,0,0.0,15379681280,10889744384,3813199872,74.1,264289280,30773248,233516032,11.6,1166883328,535952384
2021-07-07 17:51:27.319873,39.2,39.5,25.1,55.6,66.7,3979698176,3254808576,603897856,18.2,52785152,1735512064,104853504,104853504,0,0.0,15379681280,10889777152,3813167104,74.1,264289280,30773248,233516032,11.6,1166883328,536337408
2021-07-07 17:52:27.387249,19.6,52.6,60.0,25.3,50.0,3979698176,3243204608,615448576,18.5,52879360,1735643136,104853504,104853504,0,0.0,15379681280,10889822208,3813122048,74.1,264289280,30773248,233516032,11.6,1166883328,536620032
2021-07-07 17:53:27.456467,22.0,31.9,40.9,65.3,50.0,3979698176,3230625792,627007488,18.8,52977664,1736773632,104853504,104853504,0,0.0,15379681280,10889846784,3813097472,74.1,264289280,30773248,233516032,11.6,1166883328,536910848
2021-07-07 17:54:27.523187,34.5,67.5,37.8,19.6,50.0,3979698176,3214385152,644272128,19.2,53075968,1735774208,104853504,104853504,0,0.0,15379681280,10889887744,3813056512,74.1,264289280,30773248,233516032,11.6,1166883328,537242624
2021-07-07 17:55:27.593259,24.8,61.1,51.5,21.9,100.0,3979698176,3201548288,657174528,19.6,53166080,1735876608,104853504,104853504,0,0.0,15379681280,10889928704,3813015552,74.1,264289280,30773248,233516032,11.6,1166883328,537500672
2021-07-07 17:56:27.663169,22.2,26.4,21.2,90.5,75.0,3979698176,3186655232,670408704,19.9,53264384,1737404416,104853504,104853504,0,0.0,15379681280,10889945088,3812999168,74.1,264289280,30773248,233516032,11.6,1166883328,537816064
2021-07-07 17:57:27.731222,42.4,45.3,31.8,38.6,33.3,3979698176,3171770368,685293568,20.3,53354496,1737437184,104853504,104853504,0,0.0,15379681280,10889977856,3812966400,74.1,264289280,30773248,233516032,11.6,1166883328,538131456
