2021-08-23 18:19:17.131285,0.0,8345075712,7638753280,388235264,8.5,0,0,0,0.0,83067539456,20961898496,62088863744,25.2,3406917632,16807646208
2021-08-23 18:20:17.194123,0.0,8345075712,7624081408,402911232,8.6,0,0,0,0.0,83067539456,20961918976,62088843264,25.2,3406917632,16807994368
2021-08-23 18:21:17.202756,0.0,8345075712,7619465216,407523328,8.7,0,0,0,0.0,83067539456,20961935360,62088826880,25.2,3406917632,16808424448
2021-08-23 18:22:17.265766,100.0,8345075712,7614042112,412950528,8.8,0,0,0,0.0,83067539456,20961947648,62088814592,25.2,3406917632,16808612864
2021-08-23 18:23:17.298892,0.0,8345075712,7607906304,419082240,8.8,0,0,0,0.0,83067539456,20961959936,62088802304,25.2,3406917632,16808829952
2021-08-23 18:24:17.330830,0.0,8345075712,7602507776,424484864,8.9,0,0,0,0.0,83067539456,20961968128,62088794112,25.2,3406917632,16809030656
2021-08-23 18:25:17.346859,0.0,8345075712,7600467968,426524672,8.9,0,0,0,0.0,83067539456,20961980416,62088781824,25.2,3406917632,16809219072
2021-08-23 18:26:17.362874,0.0,8345075712,7599427584,427565056,8.9,0,0,0,0.0,83067539456,20961992704,62088769536,25.2,3406917632,16809444352
2021-08-23 18:27:17.394911,0.0,8345075712,7599292416,427700224,8.9,0,0,0,0.0,83067539456,20962000896,62088761344,25.2,3406917632,16810025984
2021-08-23 18:28:17.458538,0.0,8345075712,7598338048,428654592,8.9,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810337280
2021-08-23 18:29:17.520647,0.0,8345075712,7595343872,431648768,9.0,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810374144
2021-08-23 18:30:17.583038,0.0,8345075712,7592337408,434655232,9.0,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810394624
2021-08-23 18:31:17.626771,0.0,8345075712,7589580800,437411840,9.1,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810431488
2021-08-23 18:32:17.688979,0.0,8345075712,7586598912,440393728,9.1,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810456064
2021-08-23 18:33:17.751367,0.0,8345075712,7583498240,443494400,9.1,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810476544
2021-08-23 18:34:17.813588,0.0,8345075712,7580852224,446140416,9.2,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810497024
2021-08-23 18:35:17.842757,0.0,8345075712,7577772032,449220608,9.2,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810517504
2021-08-23 18:36:17.905604,0.0,8345075712,7574335488,452657152,9.2,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810537984
2021-08-23 18:37:17.958740,0.0,8345075712,7571320832,455671808,9.3,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810558464
2021-08-23 18:38:18.002758,0.0,8345075712,7568207872,458784768,9.3,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810578944
2021-08-23 18:39:18.064878,0.0,8345075712,7565062144,461930496,9.3,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810599424
2021-08-23 18:40:18.127286,0.0,8345075712,7561625600,465367040,9.4,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810619904
2021-08-23 18:41:18.189370,100.0,8345075712,7558676480,468316160,9.4,0,0,0,0.0,83067539456,20962009088,62088753152,25.2,3406917632,16810640384
