currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2021-08-27 22:20:34.305704,100.0,8345075712,7632711680,393023488,8.5,0,0,0,0.0,83067539456,20986134528,62064627712,25.3,4336206848,19180569600
2021-08-27 22:21:34.314886,0.0,8345075712,7596503040,429228032,9.0,0,0,0,0.0,83067539456,20985954304,62064807936,25.3,4336206848,19180954624
2021-08-27 22:22:34.362937,100.0,8345075712,7584751616,440979456,9.1,0,0,0,0.0,83067539456,20985978880,62064783360,25.3,4336206848,19181175808
2021-08-27 22:23:34.428343,0.0,8345075712,7578173440,447557632,9.2,0,0,0,0.0,83067539456,20986003456,62064758784,25.3,4336206848,19181544448
2021-08-27 22:24:34.491631,0.0,8345075712,7577772032,447959040,9.2,0,0,0,0.0,83067539456,20986023936,62064738304,25.3,4336206848,19181777920
2021-08-27 22:25:34.554844,0.0,8345075712,7577640960,448090112,9.2,0,0,0,0.0,83067539456,20986048512,62064713728,25.3,4336206848,19182048256
2021-08-27 22:26:34.614959,0.0,8345075712,7577759744,447971328,9.2,0,0,0,0.0,83067539456,20986077184,62064685056,25.3,4336206848,19182289920
2021-08-27 22:27:34.680339,100.0,8345075712,7577358336,448372736,9.2,0,0,0,0.0,83067539456,20986097664,62064664576,25.3,4336206848,19182552064
2021-08-27 22:28:34.742889,100.0,8345075712,7577210880,448520192,9.2,0,0,0,0.0,83067539456,20986122240,62064640000,25.3,4336206848,19182769152
2021-08-27 22:29:34.807934,0.0,8345075712,7576997888,448733184,9.2,0,0,0,0.0,83067539456,20986142720,62064619520,25.3,4336206848,19182978048
2021-08-27 22:30:34.834725,0.0,8345075712,7577415680,448315392,9.2,0,0,0,0.0,83067539456,20986167296,62064594944,25.3,4336206848,19183170560
2021-08-27 22:31:34.897759,100.0,8345075712,7577526272,448204800,9.2,0,0,0,0.0,83067539456,20986187776,62064574464,25.3,4336206848,19183379456
2021-08-27 22:32:34.960682,50.0,8345075712,7577096192,448634880,9.2,0,0,0,0.0,83067539456,20986208256,62064553984,25.3,4336206848,19183596544
2021-08-27 22:33:35.023580,0.0,8345075712,7576129536,449601536,9.2,0,0,0,0.0,83067539456,20986232832,62064529408,25.3,4336206848,19183977472
2021-08-27 22:34:35.078837,0.0,8345075712,7576109056,449622016,9.2,0,0,0,0.0,83067539456,20986257408,62064504832,25.3,4336206848,19184210944
2021-08-27 22:35:35.083090,100.0,8345075712,7575973888,449757184,9.2,0,0,0,0.0,83067539456,20986281984,62064480256,25.3,4336206848,19184595968
2021-08-27 22:36:35.148334,100.0,8345075712,7575867392,449863680,9.2,0,0,0,0.0,83067539456,20986306560,62064455680,25.3,4336206848,19184817152
2021-08-27 22:37:35.174929,0.0,8345075712,7575678976,450048000,9.2,0,0,0,0.0,83067539456,20986331136,62064431104,25.3,4336206848,19185026048
2021-08-27 22:38:35.238436,0.0,8345075712,7575805952,449925120,9.2,0,0,0,0.0,83067539456,20986351616,62064410624,25.3,4336206848,19185271808
2021-08-27 22:39:35.301495,0.0,8345075712,7575949312,449781760,9.2,0,0,0,0.0,83067539456,20986376192,62064386048,25.3,4336206848,19185497088
2021-08-27 22:40:35.364585,100.0,8345075712,7576354816,449376256,9.2,0,0,0,0.0,83067539456,20986400768,62064361472,25.3,4336206848,19185734656
2021-08-27 22:41:35.426849,0.0,8345075712,7575891968,449839104,9.2,0,0,0,0.0,83067539456,20986425344,62064336896,25.3,4336206848,19185964032
2021-08-27 22:42:35.451833,0.0,8345075712,7575547904,450183168,9.2,0,0,0,0.0,83067539456,20986449920,62064312320,25.3,4336206848,19186181120
2021-08-27 22:43:35.515648,0.0,8345075712,7575355392,450375680,9.2,0,0,0,0.0,83067539456,20986470400,62064291840,25.3,4336206848,19186488320
2021-08-27 22:44:35.578866,0.0,8345075712,7575928832,449802240,9.2,0,0,0,0.0,83067539456,20986511360,62064250880,25.3,4336206848,19187061760
2021-08-27 22:45:35.607036,100.0,8345075712,7575568384,450162688,9.2,0,0,0,0.0,83067539456,20986535936,62064226304,25.3,4336206848,19188417536
2021-08-27 22:46:35.672550,100.0,8345075712,7575175168,450555904,9.2,0,0,0,0.0,83067539456,20986560512,62064201728,25.3,4336206848,19188626432
2021-08-27 22:47:35.735548,0.0,8345075712,7575310336,450420736,9.2,0,0,0,0.0,83067539456,20986589184,62064173056,25.3,4336206848,19188851712
2021-08-27 22:48:35.798860,0.0,8345075712,7574949888,450781184,9.2,0,0,0,0.0,83067539456,20986613760,62064148480,25.3,4336206848,19189105664
2021-08-27 22:49:35.810922,0.0,8345075712,7575367680,450363392,9.2,0,0,0,0.0,83067539456,20986634240,62064128000,25.3,4336206848,19189343232
2021-08-27 22:50:35.826744,0.0,8345075712,7575257088,450465792,9.2,0,0,0,0.0,83067539456,20986658816,62064103424,25.3,4336206848,19189617664
2021-08-27 22:51:35.890163,0.0,8345075712,7575351296,450379776,9.2,0,0,0,0.0,83067539456,20986683392,62064078848,25.3,4336206848,19189826560
