currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2021-09-06 20:09:41.954671,0.0,4119285760,3285729280,596410368,20.2,0,0,0,0.0,83067539456,25849548800,57201213440,31.1,1163677184,49472512
2021-09-06 20:10:42.020298,0.0,4119285760,2914291712,967835648,29.3,0,0,0,0.0,83067539456,25849524224,57201238016,31.1,1163677184,49693696
2021-09-06 20:11:42.044462,0.0,4119285760,2913517568,968617984,29.3,0,0,0,0.0,83067539456,25849532416,57201229824,31.1,1163677184,49849344
2021-09-06 20:12:42.068670,0.0,4119285760,2913501184,968613888,29.3,0,0,0,0.0,83067539456,25849540608,57201221632,31.1,1163677184,50062336
2021-09-06 20:13:42.131204,100.0,4119285760,2913533952,968581120,29.3,0,0,0,0.0,83067539456,25849552896,57201209344,31.1,1163677184,50410496
2021-09-06 20:14:42.136678,0.0,4119285760,2913259520,968851456,29.3,0,0,0,0.0,83067539456,25849561088,57201201152,31.1,1163677184,50594816
2021-09-06 20:15:42.164647,0.0,4119285760,2913337344,968773632,29.3,0,0,0,0.0,83067539456,25849569280,57201192960,31.1,1163677184,50799616
2021-09-06 20:16:42.228313,0.0,4119285760,2913431552,968683520,29.3,0,0,0,0.0,83067539456,25849577472,57201184768,31.1,1163677184,51008512
2021-09-06 20:17:42.288456,0.0,4119285760,2913837056,968265728,29.3,0,0,0,0.0,83067539456,25849585664,57201176576,31.1,1163677184,51479552
2021-09-06 20:18:42.351243,0.0,4119285760,2913693696,968409088,29.3,0,0,0,0.0,83067539456,25849593856,57201168384,31.1,1163677184,51684352
2021-09-06 20:19:42.414159,100.0,4119285760,2913234944,968880128,29.3,0,0,0,0.0,83067539456,25849597952,57201164288,31.1,1163677184,52044800
2021-09-06 20:20:42.476654,0.0,4119285760,2912927744,969175040,29.3,0,0,0,0.0,83067539456,25849606144,57201156096,31.1,1163677184,52229120
2021-09-06 20:21:42.539668,0.0,4119285760,2913419264,968687616,29.3,0,0,0,0.0,83067539456,25849614336,57201147904,31.1,1163677184,52421632
2021-09-06 20:22:42.603274,0.0,4119285760,2912923648,969183232,29.3,0,0,0,0.0,83067539456,25849622528,57201139712,31.1,1163677184,52610048
2021-09-06 20:23:42.664404,0.0,4119285760,2912755712,969342976,29.3,0,0,0,0.0,83067539456,25849630720,57201131520,31.1,1163677184,52827136
2021-09-06 20:24:42.726886,0.0,4119285760,2913984512,968101888,29.3,0,0,0,0.0,83067539456,25849638912,57201123328,31.1,1163677184,53232640
2021-09-06 20:25:42.789495,100.0,4119285760,2913550336,968560640,29.3,0,0,0,0.0,83067539456,25849647104,57201115136,31.1,1163677184,53629952
2021-09-06 20:26:42.852631,0.0,4119285760,2913411072,968695808,29.3,0,0,0,0.0,83067539456,25849655296,57201106944,31.1,1163677184,54002688
2021-09-06 20:27:42.896678,0.0,4119285760,2913107968,968990720,29.3,0,0,0,0.0,83067539456,25849663488,57201098752,31.1,1163677184,54195200
2021-09-06 20:28:42.960552,0.0,4119285760,2912935936,969179136,29.3,0,0,0,0.0,83067539456,25849667584,57201094656,31.1,1163677184,54395904
2021-09-06 20:29:43.016675,0.0,4119285760,2912600064,969498624,29.3,0,0,0,0.0,83067539456,25849675776,57201086464,31.1,1163677184,54617088
2021-09-06 20:30:43.032652,0.0,4119285760,2912493568,969605120,29.3,0,0,0,0.0,83067539456,25849683968,57201078272,31.1,1163677184,55022592
2021-09-06 20:31:43.092676,0.0,4119285760,2913120256,968986624,29.3,0,0,0,0.0,83067539456,25849692160,57201070080,31.1,1163677184,55215104
2021-09-06 20:32:43.156455,0.0,4119285760,2913071104,969027584,29.3,0,0,0,0.0,83067539456,25849700352,57201061888,31.1,1163677184,55452672
2021-09-06 20:33:43.172645,0.0,4119285760,2912825344,969261056,29.3,0,0,0,0.0,83067539456,25849708544,57201053696,31.1,1163677184,55776256
2021-09-06 20:34:43.232527,0.0,4119285760,2913071104,969031680,29.3,0,0,0,0.0,83067539456,25849716736,57201045504,31.1,1163677184,55981056
2021-09-06 20:35:43.296270,0.0,4119285760,2913427456,968671232,29.3,0,0,0,0.0,83067539456,25849724928,57201037312,31.1,1163677184,56189952
2021-09-06 20:36:43.348607,0.0,4119285760,2913652736,968450048,29.3,0,0,0,0.0,83067539456,25849733120,57201029120,31.1,1163677184,56370176
2021-09-06 20:37:43.412056,0.0,4119285760,2913443840,968642560,29.3,0,0,0,0.0,83067539456,25849745408,57201016832,31.1,1163677184,56562688
